idMeal,Meal Name,Category,Area,Instructions,Ingredients,Meal Image,YouTube Link
52932,Pouding chomeur,Dessert,Canadian,"In a large bowl, with an electric mixer, mix the butter and sugar till the mix is light.
Add eggs and vanilla and mix.
In another bowl, mix flour and baking powder.
Alternate flour mix and milk to the butter mix.
Pour into a 13 inch by 9 inch greased pan.
MAPLE SAUCE.
In a large casserole, bring to boil the syrup, brown sugar, cream and butter and constantly stir.
Reduce heat and and gently cook 2 minutes or till sauce has reduced a little bit.
Pour sauce gently over cake.
Bake at 325°f (160°c) about 35 minutes or till cake is light brown and when toothpick inserted comes out clean.","[""\u00bd cup  Butter"", ""1 cup  Sugar"", ""2 Eggs"", ""1 tsp  Vanilla Extract"", ""2 cups  Flour"", ""1 tsp  Baking Powder"", ""1 1/4 cup Milk"", ""1 1/2 cup  Maple Syrup"", ""1 1/2 cup  Brown Sugar"", ""1 1/2 cup  Single Cream"", ""1/3 cup Butter""]",https://www.themealdb.com/images/media/meals/yqqqwu1511816912.jpg,https://www.youtube.com/watch?v=WFvj71RZYPc
52857,Pumpkin Pie,Dessert,American,"Place the pumpkin in a large saucepan, cover with water and bring to the boil. Cover with a lid and simmer for 15 mins or until tender. Drain pumpkin; let cool.
Heat oven to 180C/160C fan/gas 4. Roll out the pastry on a lightly floured surface and use it to line a 22cm loose-bottomed tart tin. Chill for 15 mins. Line the pastry with baking parchment and baking beans, then bake for 15 mins. Remove the beans and paper, and cook for a further 10 mins until the base is pale golden and biscuity. Remove from the oven and allow to cool slightly.
Increase oven to 220C/200C fan/gas 7. Push the cooled pumpkin through a sieve into a large bowl. In a separate bowl, combine the sugar, salt, nutmeg and half the cinnamon. Mix in the beaten eggs, melted butter and milk, then add to the pumpkin purée and stir to combine. Pour into the tart shell and cook for 10 mins, then reduce the temperature to 180C/160C fan/gas 4. Continue to bake for 35-40 mins until the filling has just set.
Leave to cool, then remove the pie from the tin. Mix the remaining cinnamon with the icing sugar and dust over the pie. Serve chilled.","[""750g Pumpkin"", ""350g Shortcrust Pastry"", ""Dusting Plain Flour"", ""140g Caster Sugar"", ""\u00bd tsp Salt"", ""\u00bd tsp Nutmeg"", ""1 tsp  Cinnamon"", ""2 Beaten  Eggs"", ""25g Butter"", ""175g Milk"", ""1 tblsp  Icing Sugar""]",https://www.themealdb.com/images/media/meals/usuqtp1511385394.jpg,https://www.youtube.com/watch?v=hpapqEeb36k
52901,Rock Cakes,Dessert,British,"Preheat oven to 180C/350F/Gas 4 and line a baking tray with baking parchment.
Mix the flour, sugar and baking powder in a bowl and rub in the cubed butter until the mixture looks like breadcrumbs, then mix in the dried fruit.
In a clean bowl, beat the egg and milk together with the vanilla extract.
Add the egg mixture to the dry ingredients and stir with a spoon until the mixture just comes together as a thick, lumpy dough. Add a teaspoon more milk if you really need it to make the mixture stick together.
Place golfball-sized spoons of the mixture onto the prepared baking tray. Leave space between them as they will flatten and spread out to double their size during baking.
Bake for 15-20 minutes, until golden-brown. Remove from the oven, allow to cool for a couple of minutes then turn them out onto a wire rack to cool.","[""225g Self-raising Flour"", ""75g Caster Sugar"", ""1 tsp  Baking Powder"", ""125g Butter"", ""150g Dried Fruit"", ""1 Eggs"", ""1 tbs Milk"", ""2 tsp Vanilla Extract""]",https://www.themealdb.com/images/media/meals/tqrrsq1511723764.jpg,https://www.youtube.com/watch?v=tY3taZO3Aro
52786,Rocky Road Fudge,Dessert,American,"Line an 8-inch-square baking pan with wax paper or foil, and coat with non-stick spray.
Pour ½ cup of the miniature marshmallows into the bottom of the lined baking dish.
In a microwave-safe bowl, combine the chocolate chips and peanut butter. Microwave the chocolate mixture in 20-second intervals, stirring in between each interval, until the chocolate is melted.
Add the vanilla extract and stir well, until smooth.
Reserve 2 tablespoons of the chopped almonds or peanuts, and set aside.
Fold 1 ½ cups of the miniature marshmallows and the remaining chopped nuts into the chocolate mixture.
Transfer the chocolate mixture into the prepared pan and spread into an even layer. Immediately top with the reserved chopped nuts and the mallow bits or additional miniature marshmallows, if using.
Refrigerate for 4 hours, or until set.
Remove the fudge and wax paper from the pan. Carefully peel all of wax paper from the fudge.
Cut the fudge into bite-sized pieces and serve.","[""2 cups Miniature Marshmallows"", ""3 cups Chocolate Chips"", ""\u00bd cup Peanut Butter"", ""1 tsp Vanilla Extract"", ""1 \u00bc cups Peanuts""]",https://www.themealdb.com/images/media/meals/vtxyxv1483567157.jpg,https://www.youtube.com/watch?v=N1aJ3nEYXyg
53024,Rogaliki (Polish Croissant Cookies),Dessert,Polish,"In a medium bowl mix egg yolks, philly cheese and baking powder using a hand held mixer. Carefully start adding the flour. When the mixture will not be mixing well, and will look like wood chips, put away the blending mixer and using your hands knead the dough.
Create a roll and cover in foil and freeze for 15 minutes. At this time preheat the oven to 375.
Take the dough out and separate into two. Roll and cut out 3 inch trangles.
Make as many as you can and on centre of each put a small spoon of jam. Roll them into a croissant shape.
Place the croissants onto a greased cookie sheet, and bake for 10-12 minutes or until golden.
Repeat with the rest of the dough.
When you take them out, put aside and sprinkle with powdered sugar on top.
This makes about 3 batches of 20 cookies each.
Total count about 60 cookies.","[""1 cup  Butter"", ""3 Egg Yolks"", ""8 oz  Cream Cheese"", ""1 tsp  Baking Powder"", ""3 cups  Flour"", ""1 Jar Jam""]",https://www.themealdb.com/images/media/meals/7mxnzz1593350801.jpg,https://www.youtube.com/watch?v=VAR10T9mfhU
52833,Salted Caramel Cheescake,Dessert,American,"1) Blitz the biscuits and the pretzels in a food processor and mix the biscuits with the melted butter. Spread on the bottom of an 8″/20cm Deep Springform Tin and press down firmly. Leave to set in the fridge whilst you make the rest!

2) Using an electric mixer, I use my KitchenAid with the whisk attachment, whisk together the cream cheese, vanilla, and icing sugar until smooth and then add the caramel and whisk again until smooth and lump free – this could take a couple of minutes, I whisk it at half speed so not too quick or slow!

3) Pour in the double cream & Salt flakes and continue to whisk for a couple of minutes until its very thick and mousse like (I mix it on a medium speed, level 6/10) – Now this could take up to 5 minutes depending on your mixer, but you seriously have to stick at it – it will hold itself completely when finished mixing (like a meringue does!) If you don’t mix it enough it will not set well enough, but don’t get impatient and whisk it really quick because that’ll make it split! Spread over the biscuit base and leave to set in the fridge overnight.

4) Remove the Cheesecake from the tin carefully and decorate the cheesecake – I drizzled over some of the spare caramel, and then some Toffee Popcorn and more Pretzels!","[""250g Digestive Biscuits"", ""75g Pretzels"", ""135g Butter"", ""450g Cream Cheese"", ""1tsp Vanilla Extract"", ""100g  Icing Sugar"", ""150g Caramel"", ""1tsp Sea Salt"", ""300ml  Double Cream"", ""drizzle Caramel Sauce"", ""Top Toffee Popcorn"", ""Top Pretzels""]",https://www.themealdb.com/images/media/meals/xqrwyr1511133646.jpg,https://www.youtube.com/watch?v=q5dQp3qpmI4
53054,Seri muka kuih,Dessert,Malaysian,"Soak glutinous rice with water for at least 1 ½ hours prior to using. Drain.
Prepare a 9-inch round or square cake pan and spray with cooking spray or line with plastic wrap.
Mix coconut milk, water, salt and the rice. Pour it into cake pan, topped with the pandan knots.
Steam for 30 minutes.
After 30 minutes, fluff up the rice and remove pandan knots. Then, using a greased spatula, flatten the steamed rice. Make sure there are no holes/air bubbles and gaps in the rice, especially the sides.
Steam for another 10 minutes.

Combine pandan juice, coconut milk, all purpose flour, cornflour, and sugar. Mix well.
Add eggs and whisk well then strain into a medium sized metal bowl or pot.
Place pandan mixture over simmering water (double boiler or bain-marie)
Stir continuously and cook till custard starts to thicken. (15 minutes)
Pour pandan custard into glutinous rice layer, give it a little tap (for air bubbles) and continue to steam for 30 minutes.
Remove kuih seri muka from the steamer and allow to cool completely before cutting into rectangles or diamond shapes.","[""400g Rice"", ""150ml Coconut Milk"", ""100ml Water"", ""1 tsp  Salt"", ""5 tbs Corn Flour"", ""3 tbs Flour"", ""3 Eggs"", ""200ml Coconut Cream"", ""140g Sugar""]",https://www.themealdb.com/images/media/meals/6ut2og1619790195.jpg,https://www.youtube.com/watch?v=_NJtCfqgaBo
52886,Spotted Dick,Dessert,British,"Put the flour and salt in a bowl. Add the suet, currants, sugar, lemon and orange zest.
Pour in 150ml milk and mix to a firm but moist dough, adding the extra milk if necessary.
Shape into a fat roll about 20cm long. Place on a large rectangle of baking parchment. Wrap loosely to allow for the pudding to rise and tie the ends with string like a Christmas cracker.
Place a steamer over a large pan of boiling water, add the pudding to the steamer, cover and steam for 1 1/2 hours. Top up the pan with water from time to time.
Remove from the steamer and allow to cool slightly before unwrapping. Serve sliced with custard.","[""250g Self-raising Flour"", ""pinch Salt"", ""125g Suet"", ""175g Currants"", ""80g Caster Sugar"", ""Zest of 1 Lemon"", ""Zest of 1 Orange"", ""150ml Milk"", ""to serve Custard""]",https://www.themealdb.com/images/media/meals/xqvyqr1511638875.jpg,https://www.youtube.com/watch?v=fu15XOF-ros
52883,Sticky Toffee Pudding,Dessert,British,"Preheat the oven to 180C/160C Fan/Gas 4. Butter a wide shallow 1.7-litre/3-pint ovenproof dish.
Put the butter, sugar, eggs, flour, baking powder, bicarbonate of soda and treacle into a mixing bowl. Beat using an electric handheld whisk for about 30 seconds or until combined. Pour in the milk gradually and whisk again until smooth. Pour into the prepared dish. Bake for 35–40 minutes or until well risen and springy in the centre.
To make the sauce, put all the ingredients into a saucepan and stir over a low heat until the sugar has dissolved and the butter has melted. Bring to the boil, stirring for a minute.
To serve, pour half the sauce over the pudding in the baking dish. Serve with the cream or ice cream.","[""100g  Butter"", ""175g Muscovado Sugar"", ""2 large Eggs"", ""225g Self-raising Flour"", ""1 tsp  Baking Powder"", ""1 tsp  Bicarbonate Of Soda"", ""3 tbs Black Treacle"", ""275ml Milk"", ""to serve Double Cream"", ""100g  Butter"", ""125g Muscovado Sugar"", ""1 tbs Black Treacle"", ""300ml  Double Cream"", ""1 tsp  Vanilla Extract""]",https://www.themealdb.com/images/media/meals/xqqqtu1511637379.jpg,https://www.youtube.com/watch?v=Wytv3bjqJII
52793,Sticky Toffee Pudding Ultimate,Dessert,British,"Stone and chop the dates quite small, put them in a bowl, then pour the boiling water over. Leave for about 30 mins until cool and well-soaked, then mash a bit with a fork. Stir in the vanilla extract. Butter and flour seven mini pudding tins (each about 200ml/7fl oz) and sit them on a baking sheet. Heat oven to 180C/fan 160C/gas 4.
While the dates are soaking, make the puddings. Mix the flour and bicarbonate of soda together and beat the eggs in a separate bowl. Beat the butter and sugar together in a large bowl for a few mins until slightly creamy (the mixture will be grainy from the sugar). Add the eggs a little at a time, beating well between additions. Beat in the black treacle then, using a large metal spoon, gently fold in one-third of the flour, then half the milk, being careful not to overbeat. Repeat until all the flour and milk is used. Stir the soaked dates into the pudding batter. The mix may look a little curdled at this point and will be like a soft, thick batter. Spoon it evenly between the tins and bake for 20-25 mins, until risen and firm.
Meanwhile, put the sugar and butter for the sauce in a medium saucepan with half the cream. Bring to the boil over a medium heat, stirring all the time, until the sugar has completely dissolved. Stir in the black treacle, turn up the heat slightly and let the mixture bubble away for 2-3 mins until it is a rich toffee colour, stirring occasionally to make sure it doesn’t burn. Take the pan off the heat and beat in the rest of the cream.
Remove the puddings from the oven. Leave in the tins for a few mins, then loosen them well from the sides of the tins with a small palette knife before turning them out. You can serve them now with the sauce drizzled over, but they’ll be even stickier if left for a day or two coated in the sauce. To do this, pour about half the sauce into one or two ovenproof serving dishes. Sit the upturned puddings on the sauce, then pour the rest of the sauce over them. Cover with a loose tent of foil so that the sauce doesn’t smudge (no need to chill).
When ready to serve, heat oven to 180C/fan 160C/gas 4. Warm the puddings through, still covered, for 15-20 mins or until the sauce is bubbling. Serve them on their own, or with cream or custard.","[""225g Medjool dates"", ""175ml Boiling water"", ""1 tsp vanilla extract"", ""175g self-raising flour"", ""1 tsp bicarbonate of soda"", ""2 eggs"", ""85g butter"", ""140g demerara sugar"", ""2 tbsp black treacle"", ""100ml milk"", ""1 scoop ice cream"", ""175g muscovado sugar"", ""50g butter"", ""225ml double cream"", ""1 tbsp black treacle""]",https://www.themealdb.com/images/media/meals/xrptpq1483909204.jpg,https://www.youtube.com/watch?v=hKq6RbxJHBo
53082,Strawberries Romanoff,Dessert,Russian,"In a medium bowl, combine hulled and quartered strawberries, 4 Tbsp sugar and 4 Tbsp liqueur, stir to combine then cover and refrigerate at least 1 hour and up to 2 hours, stirring once or twice.

Two photos of cut strawberries in a bowl with one having sugar being added to the bowl Two photos of cut up strawberries for Strawberry Romanoff 

Just before serving, in a large mixing bowl, combine 1 cup cold heavy cream and 1/4 cup powdered sugar, and beat with an electric mixer until stiff peaks form. Using a spatula, fold in 1/4 cup sour cream just until well blended.

To serve, stir strawberries then divide between 6 serving glasses or bowls. You can spoon a little syrup over the berries if you like. You can also use this syrup to soak a cake. Spoon cream over strawberries, dividing evenly. You can also use an ice cream scoop with trigger release for a nice rounded puff of cream. Serve right away or chill and enjoy within 2 hours of assembly.

","[""2 pint  Strawberries"", ""4 tbs Sugar"", ""4 tbs Grand Marnier"", ""1 cup  Cream"", ""1/4 cup Sour Cream""]",https://www.themealdb.com/images/media/meals/oe8rg51699014028.jpg,https://www.youtube.com/watch?v=ybWHc4Vi-xU
53005,Strawberry Rhubarb Pie,Dessert,British,"Pie Crust:  In a food processor, place the flour, salt, and sugar and process until combined. Add the butter and process until the mixture resembles coarse

meal (about 15 seconds). Pour 1/4 cup (60 ml) water in a slow, steady stream, through the feed tube until the dough just holds together when pinched. If necessary, add more water. Do not process more than 30 seconds.
Turn the dough onto your work surface and gather into a ball. Divide the dough in half, flattening each half into a disk, cover with plastic wrap, and refrigerate for about one hour before using. This will chill the butter and relax the gluten in the flour. 

After the dough has chilled sufficiently, remove one portion of the dough from the fridge and place it on a lightly floured surface.  Roll the pastry into a 12 inch (30 cm) circle. (To prevent the pastry from sticking to the counter and to ensure uniform thickness, keep lifting up and turning the pastry a quarter turn as you roll (always roll from the center of the pastry outwards).)  Fold the dough in half and gently transfer to a 9 inch (23 cm) pie pan. Brush off any excess flour and trim any overhanging pastry to an edge of 1/2 inch (1.5 cm). Refrigerate the pastry, covered with plastic wrap, while you make the filling. 

Remove the second round of pastry and roll it into a 13 inch (30 cm) circle. Using a pastry wheel or pizza cutter, cut the pastry into about 3/4 inch (2 cm) strips. Place the strips of pastry on a parchment paper-lined baking sheet, cover with plastic wrap, and place in the refrigerator for about 10 minutes. 

Make the Strawberry Rhubarb Filling: Place the cut strawberries and rhubarb in a large bowl. In a small bowl mix together the cornstarch, sugar, and ground cinnamon. 

Remove the chilled pie crust from the fridge. Sprinkle about 2 tablespoons of the sugar mixture over the bottom of the pastry crust. Add the remaining sugar mixture to the strawberries and rhubarb and gently toss to combine. Pour the fruit mixture into the prepared pie shell. Sprinkle the fruit with about 1 teaspoon of lemon juice and dot with 2 tablespoons of butter.

Remove the lattice pastry from the refrigerator and, starting at the center with the longest strips and working outwards, place half the strips, spacing about 1 inch (2.5 cm) apart, on top of the filling. (Use the shortest pastry strips at the outer edges.) Then, gently fold back, about halfway, every other strip of pastry. Take another strip of pastry and place it perpendicular on top of the first strips of pastry. Unfold the bottom strips of pastry and then fold back the strips that weren't folded back the first time. Lay another strip of pastry perpendicular on top of the filling and then continue with the remaining strips. Trim the edges of the pastry strips, leaving a 1 inch (2.5 cm) overhang. Seal the edges of the pastry strips by folding them under the bottom pastry crust and flute the edges of the pastry. Brush the lattice pastry with milk and sprinkle with a little sugar. Cover and place in the refrigerator while you preheat the oven to 400 degrees F (205 degrees C) and place the oven rack in the lower third of the oven. Put a baking sheet, lined with aluminum foil, on the oven rack (to catch any spills.)

Place the pie plate on the hot baking sheet and bake the pie for about 35 minutes and then, if the edges of the pie are browning too much, cover with a foil ring. Continue to bake the pie for about another 10 minutes or until the crust is a golden brown color and the fruit juices begin to bubble.

Remove the pie from the oven and place on a wire rack to cool for several hours. Serve at room temperature with softly whipped cream or vanilla ice cream. Leftovers can be stored in the refrigerator for about 3 days. Reheat before serving. This pie can be frozen.

Makes one 9 inch (23 cm) pie.","[""350g Flour"", ""1 tsp  Salt"", ""2 tbs Sugar"", ""1 cup  Butter"", ""1/2 cup  Water"", ""450g Rhubarb"", ""450g Strawberries"", ""3 tbs Cornstarch"", ""150g Sugar"", ""1/4 tsp Cinnamon"", ""1 tsp  Lemon Juice"", ""2 tbs Unsalted Butter"", ""2 tbs Milk"", ""Spinkling Sugar""]",https://www.themealdb.com/images/media/meals/178z5o1585514569.jpg,https://www.youtube.com/watch?v=tGw5Pwm4YA0
52931,Sugar Pie,Dessert,Canadian,"Preheat oven to 350 degrees F (175 degrees C). Grease a 9-inch pie dish.
Place the brown sugar and butter in a mixing bowl, and beat them together with an electric mixer until creamy and very well combined, without lumps. Beat in eggs, one at a time, incorporating the first egg before adding the next one. Add the vanilla extract and salt; beat the flour in, a little at a time, and then the milk, making a creamy batter. Pour the batter into the prepared pie dish.
Bake in the preheated oven for 35 minutes; remove pie, and cover the rim with aluminum foil to prevent burning. Return to oven, and bake until the middle sets and the top forms a crusty layer, about 15 more minutes. Let the pie cool to room temperature, then refrigerate for at least 1 hour before serving.","[""2 cups  Brown Sugar"", ""\u00bc cup Butter"", ""2 Eggs"", ""1 tsp  Vanilla Extract"", ""1 tsp  Salt"", ""\u00bd cup  Plain Flour"", ""1 1/2 cups  Milk""]",https://www.themealdb.com/images/media/meals/yrstur1511816601.jpg,https://www.youtube.com/watch?v=uVQ66jiL-Dc
52889,Summer Pudding,Dessert,British,"Bring out the juices: Wash fruit and gently dry on kitchen paper – keep strawberries separate. Put sugar and 3 tbsp water into a large pan. Gently heat until sugar dissolves – stir a few times. Bring to a boil for 1 min, then tip in the fruit (not strawberries). Cook for 3 mins over a low heat, stirring 2-3 times. The fruit will be softened, mostly intact and surrounded by dark red juice. Put a sieve over a bowl and tip in the fruit and juice.
Line the bowl with cling film and prepare the bread: Line the 1.25-litre basin with cling film as this will help you to turn out the pudding. Overlap two pieces of cling film in the middle of the bowl as it’s easier than trying to get one sheet to stick to all of the curves. Let the edges overhang by about 15cm. Cut the crusts off the bread. Cut 4 pieces of bread in half, a little on an angle, to give 2 lopsided rectangles per piece. Cut 2 slices into 4 triangles each and leave the final piece whole.
Build the pud: Dip the whole piece of bread into the juice for a few secs just to coat. Push this into the bottom of the basin. Now dip the wonky rectangular pieces one at a time and press around the basin’s sides so that they fit together neatly, alternately placing wide and narrow ends up. If you can’t quite fit the last piece of bread in it doesn’t matter, just trim into a triangle, dip in juice and slot in. Now spoon in the softened fruit, adding the strawberries here and there as you go.
Let flavours mingle then serve: Dip the bread triangles in juice and place on top – trim off overhang with scissors. Keep leftover juice for later. Bring cling film up and loosely seal. Put a side plate on top and weight down with cans. Chill for 6 hrs or overnight. To serve, open out cling film then put a serving plate upside-down on top and flip over. serve with leftover juice, any extra berries and cream.","[""300g Strawberries"", ""250g Blackberries"", ""100g  Redcurrants"", ""500g Raspberries"", ""175g Caster Sugar"", ""7 Slices Bread""]",https://www.themealdb.com/images/media/meals/rsqwus1511640214.jpg,https://www.youtube.com/watch?v=akJIO6UhXtA
52909,Tarte Tatin,Dessert,French,"Roll the pastry to a 3mm-thick round on a lightly floured surface and cut a 24cm circle, using a plate as a guide. Lightly prick all over with a fork, wrap in cling film on a baking sheet and freeze while preparing the apples.
Heat oven to 180C/160C fan/gas 4. Peel, quarter and core the apples. Put the sugar in a flameproof 20cm ceramic Tatin dish or a 20cm ovenproof heavy-based frying pan and place over a medium-high heat. Cook the sugar for 5-7 mins to a dark amber caramel syrup that’s starting to smoke, then turn off the heat and stir in the 60g diced chilled butter.
To assemble the Tarte Tatin, arrange the apple quarters very tightly in a circle around the edge of the dish first, rounded-side down, then fill in the middle in a similar fashion. Gently press with your hands to ensure there are no gaps. Brush the fruit with the melted butter.
Bake in the oven for 30 mins, then remove and place the disc of frozen puff pastry on top – it will quickly defrost. Tuck the edges down the inside of the dish and, with a knife, prick a few holes in the pastry to allow steam to escape. Bake for a further 40-45 mins until the pastry is golden brown and crisp.
Allow to cool to room temperature for 1 hr before running a knife around the edge of the dish and inverting it onto a large serving plate that is deep enough to contain the juices. Serve with crème fraîche or vanilla ice cream.","[""300g Puff Pastry"", ""Dusting Plain Flour"", ""6 Braeburn Apples"", ""100g  Caster Sugar"", ""85g Butter"", ""to serve Creme Fraiche""]",https://www.themealdb.com/images/media/meals/ryspuw1511786688.jpg,https://www.youtube.com/watch?v=8xDM8U6h9Pw
52929,Timbits,Dessert,Canadian,"Sift together dry ingredients.
Mix together wet ingredients and incorporate into dry. Stir until smooth.
Drop by teaspoonfuls(no bigger) into hot oil (365 degrees, no hotter), turning after a few moments until golden brown on all sides.
Remove and drain.
Roll in cinnamon sugar while still warm and serve.","[""2 cups  Flour"", ""1/3 cup Sugar"", ""3 tsp Baking Powder"", ""\u00bd tsp Salt"", ""1 beaten Egg"", ""\u00be cup Milk"", ""3 tbs Oil"", ""for frying Oil"", ""garnish Icing Sugar""]",https://www.themealdb.com/images/media/meals/txsupu1511815755.jpg,https://www.youtube.com/watch?v=fFLn1h80AGQ
52892,Treacle Tart,Dessert,British,"First make the short crust pastry: measure the flour into a large bowl and rub in the butter with your fingertips until the mixture resembles fine breadcrumbs (alternatively, this can be done in a food processor). Add about three tablespoons of cold water and mix to a firm dough, wrap in cling film and chill in the fridge for about 20 minutes.
Preheat the oven to 200C/400F/Gas 6 and put a heavy baking tray in the oven to heat up. Grease a deep 18cm/7in loose-bottomed fluted flan tin with butter.
Remove about 150g/5½oz of pastry from the main ball and set aside for the lattice top.
Roll the rest of the pastry out thinly on a lightly floured work surface and line the prepared flan tin with the pastry.
Prick the base with a fork, to stop the base rising up during baking.
Place the reserved pastry for the lattice top on cling film and roll out thinly. Egg wash the pastry and set aside to chill in the fridge (the cling film makes it easier to move about). Do not cut into strips at this stage. Do not egg wash the strips once they are on the tart as it will drip into the treacle mixture.
To make the filling, heat the syrup gently in a large pan but do not boil.
Once melted, add the breadcrumbs, lemon juice and zest to the syrup. (You can add less lemon if you would prefer less citrus taste.) If the mixture looks runny, add a few more breadcrumbs.
Pour the syrup mixture into the lined tin and level the surface.
Remove the reserved pastry from the fridge and cut into long strips, 1cm/½in wide. Make sure they are all longer than the edges of the tart tin.
Egg wash the edge of the pastry in the tin, and start to make the woven laying lattice pattern over the mixture, leave the strips hanging over the edge of the tin.
Once the lattice is in place, use the tin edge to cut off the strips by pressing down with your hands, creating a neat finish.
Bake on the pre-heated baking tray in the hot oven for about 10 minutes until the pastry has started to colour, and then reduce the oven temperature to 180C/350F/Gas 4. If at this stage the lattice seems to be getting too dark brown, cover the tart with tin foil.
Bake for a further 25-30 minutes until the pastry is golden-brown and the filling set.
Remove the tart from the oven and leave to firm up in the tin. Serve warm or cold.","[""250g Plain Flour"", ""135g Butter"", ""400g Golden Syrup"", ""150g Breadcrumbs"", ""Zest of 2 Lemons"", ""1 beaten Eggs""]",https://www.themealdb.com/images/media/meals/wprvrw1511641295.jpg,https://www.youtube.com/watch?v=YMmgKCNcqwI
52970,Tunisian Orange Cake,Dessert,Tunisian,"Preheat oven to 190 C / Gas 5. Grease a 23cm round springform tin.
Cut off the hard bits from the top and bottom of the orange. Slice the orange and remove all seeds. Puree the orange with its peel in a food processor. Add one third of the sugar and the olive oil and continue to mix until well combined.
Sieve together flour and baking powder.
Beat the eggs and the remaining sugar with an electric hand mixer for at least five minutes until very fluffy. Fold in half of the flour mixture, then the orange and the vanilla, then fold in the remaining flour. Mix well but not for too long.
Pour cake mixture into prepared tin and smooth out. Bake in preheated oven for 20 minutes. Reduce the oven temperature to 160 C / Gas 2 and bake again for 30 minutes Bake until the cake is golden brown and a skewer comes out clean. Cool on a wire cake rack.","[""1 large Orange"", ""300g Caster Sugar"", ""75 ml  Olive Oil"", ""280g Flour"", ""1 tbs Baking Powder"", ""4 large Eggs"", ""2 tsp Vanilla Extract""]",https://www.themealdb.com/images/media/meals/y4jpgq1560459207.jpg,https://www.youtube.com/watch?v=rCUxg866Ea4
53062,Walnut Roll Gužvara,Dessert,Croatian,"Mix all the ingredients for the dough together and knead well. Cover the dough and put to rise until doubled in size which should take about 2 hours. Knock back the dough and knead lightly.

Divide the dough into two equal pieces; roll each piece into an oblong about 12 inches by 8 inches. Mix the filling ingredients together and divide between the dough, spreading over each piece. Roll up the oblongs as tightly as possible to give two 12 inch sausages. Place these side by side, touching each other, on a greased baking sheet. Cover and leave to rise for about 40 minutes. Heat oven to 200ºC (425ºF). Bake for 30-35 minutes until well risen and golden brown. Bread should sound hollow when the base is tapped.

Remove from oven and brush the hot bread top with milk. Sift with a generous covering of icing sugar.","[""450g Flour"", ""55g Caster Sugar"", ""2 parts  Yeast"", ""1/2 tsp Salt"", ""6 oz  Milk"", ""2 Beaten  Eggs"", ""30g Butter"", ""140g Walnuts"", ""85g Butter"", ""85g Brown Sugar"", ""1 tsp  Cinnamon"", ""To Glaze Milk"", ""To Glaze Icing Sugar""]",https://www.themealdb.com/images/media/meals/u9l7k81628771647.jpg,https://www.youtube.com/watch?v=Q_akngSJVrQ
52917,White chocolate creme brulee,Dessert,French,"Heat the cream, chocolate and vanilla pod in a pan until the chocolate has melted. Take off the heat and allow to infuse for 10 mins, scraping the pod seeds into the cream. If using the vanilla extract, add straight away. Heat oven to 160C/fan 140C/gas 3.
Beat yolks and sugar until pale. stir in the chocolate cream. Strain into a jug and pour into ramekins. Place in a deep roasting tray and pour boiling water halfway up the sides. Bake for 15-20 mins until just set with a wobbly centre. Chill in the fridge for at least 4 hrs.
To serve, sprinkle some sugar on top of the brûlées and caramelise with a blowtorch or briefly under a hot grill. Leave caramel to harden, then serve.","[""568ml Double Cream"", ""100g  White Chocolate Chips"", ""Pod of Vanilla"", ""6 Egg Yolks"", ""2 tbs Caster Sugar"", ""Top Caster Sugar""]",https://www.themealdb.com/images/media/meals/uryqru1511798039.jpg,https://www.youtube.com/watch?v=LmJ0lsPLHDc
